Job Title,Skills
['Real Estate Agent'],"['Residential Real Estate', 'Real Estate', 'New Home Sales', 'Single Family Homes', 'Real Estate Transactions', 'Real Estate License', ""Buyer's Agent"", 'Sales', 'Buyer Representation', 'Working with First-Time Home Buyers']"
['Real Estate Broker'],"['Residential Real Estate', 'Real Estate', 'New Home Sales', 'Real Estate Transactions', 'Property Management', 'Investment Properties', 'Commercial Real Estate', 'Buyer Representation', 'Real Estate License', 'Working with First-Time Home Buyers']"
['Real Estate Consultant'],"['Real Estate', 'Residential Real Estate', 'Real Estate Transactions', 'National Association of Realtors', 'Commercial Real Estate', 'Investment Properties', 'Real Estate License', 'Real Estate Negotiating', 'Real Estate Marketing', 'Working with First-Time Home Buyers']"
['Real Estate Investor'],"['Investment Properties', 'Real Estate', 'Residential Real Estate', 'Real Estate Transactions', 'Commercial Real Estate', 'Property Management', 'Business Development', 'Real Estate Development', 'Real Estate Financing', 'Marketing Strategy']"
['Real Estate Salesperson'],"['Residential Real Estate', 'Real Estate', 'New Home Sales', 'Real Estate License', 'Rental Real Estate', 'Real Estate Transactions', 'Relocation', 'Buyer Representation', 'Single Family Homes', 'Sales']"
['Real Estate Specialist'],"['Real Estate', 'Residential Real Estate', 'Real Estate License', 'Real Estate Transactions', 'New Home Sales', 'Commercial Real Estate', 'Investment Properties', 'Single Family Homes', 'Real Estate Development', 'Buyer Representation']"
['Receptionist'],"['Receptionist Duties', 'Telephone Reception', 'Customer Service', 'Phone Etiquette', 'Multi-line Phone', 'Scheduling', 'Data Entry', 'Organization Skills', 'Appointment Scheduling', 'Typing']"
['Recreation Specialist'],"['Recreation', 'Recreation Planning', 'Outdoor Recreation', 'Customer Service', 'Event Planning', 'Working With Children', 'Community Outreach', 'Leadership', 'Communication', 'Team Leadership']"
['Recruiter'],"['Recruiting', 'Staffing Services', 'Sourcing', 'Full-life Cycle Recruiting', 'Technical Recruiting', 'Hiring', 'Applicant Tracking Systems', 'Internet Recruiting', 'Human Resources (HR)', 'Interviewing']"
['Recruitment Consultant'],"['Recruiting', 'Technical Recruiting', 'Sourcing', 'Staffing Services', 'Contract Recruitment', 'Executive Search', 'Internet Recruiting', 'IT Recruitment', 'Full-life Cycle Recruiting', 'Applicant Tracking Systems']"
['Recruitment Coordinator'],"['Recruiting', 'Applicant Tracking Systems', 'Sourcing', 'Scheduling', 'Onboarding', 'Interviewing', 'Greenhouse', 'Technical Recruiting', 'Workday', 'LinkedIn Recruiter']"
['Recruitment Manager'],"['Recruiting', 'Staffing Services', 'Talent Management', 'Full-life Cycle Recruiting', 'Sourcing', 'Employer Branding', 'Applicant Tracking Systems', 'Hiring', 'Human Resources (HR)', 'Technical Recruiting']"
['Recruitment Specialist'],"['Recruiting', 'Staffing Services', 'Sourcing', 'Technical Recruiting', 'Hiring', 'Internet Recruiting', 'Applicant Tracking Systems', 'Interviewing', 'Full-life Cycle Recruiting', 'Contract Recruitment']"
['Registered Nurse'],"['Nursing', 'Advanced Cardiac Life Support (ACLS)', 'Critical Care Nursing', 'Medical-Surgical', 'Basic Life Support (BLS)', 'Telemetry', 'Nursing Process', 'Nursing Documentation', 'Medication Administration', 'Nursing Education']"
['Relationship Banker'],"['Banking', 'Retail Banking', 'Series 6', 'Personal Banking', 'Banking Relationships', 'Loans', 'Branch Banking', 'Consumer Lending', 'Relationship Building', 'Sales']"
['Relationship Manager'],"['Client Relations', 'Business Relationship Management', 'Customer Relationship Management (CRM)', 'Account Management', 'Relationship Building', 'Business Development', 'Banking', 'Sales', 'Business-to-Business (B2B)', 'Sales Management']"
['Reporter'],"['Journalism', 'News Writing', 'Reporting', 'Editing', 'Writing', 'Interviewing', 'Breaking News', 'Online Journalism', 'AP Stylebook', 'Feature Writing']"
['Research Analyst'],"['Market Research', 'Quantitative Research', 'Data Analysis', 'Qualitative Research', 'Research', 'R (Programming Language)', 'Tableau', 'SQL', 'Data Visualization', 'Survey Research']"
['Research And Development Engineer'],"['Research and Development (R&D)', 'SOLIDWORKS', 'Product Development', '3D Printing', 'Computer-Aided Design (CAD)', 'Medical Device R&D', 'Python (Programming Language)', 'MATLAB', 'Engineering', 'Rapid Prototyping']"
['Research And Development Specialist'],"['Research and Development (R&D)', 'Product Development', 'SOLIDWORKS', 'Python (Programming Language)', 'Research', 'MATLAB', 'Laboratory Skills', 'Computer-Aided Design (CAD)', 'Customer Quality', 'Data Analysis']"
['Research Assistant'],"['Research', 'Python (Programming Language)', 'R (Programming Language)', 'MATLAB', 'Machine Learning', 'Cell Culture', 'Data Analysis', 'Laboratory Skills', 'Polymerase Chain Reaction (PCR)', 'Qualitative Research']"
['Research Technician'],"['Cell Culture', 'Polymerase Chain Reaction (PCR)', 'Mouse Handling', 'Western Blotting', 'Laboratory Skills', 'Flow Cytometry', 'DNA Extraction', 'ELISA', 'Animal Husbandry', 'Mammalian Cell Culture']"
['Respiratory Therapist'],"['Respiratory Therapy', 'Ventilators', 'Mechanical Ventilation', 'Advanced Cardiac Life Support (ACLS)', 'Pediatric Advanced Life Support (PALS)', 'Continuous Positive Airway Pressure (CPAP)', 'Basic Life Support (BLS)', 'Critical Care Medicine', 'Respiratory Disease', 'Respiratory Products']"
['Restaurant Manager'],"['Restaurant Management', 'Food & Beverage', 'Team Management', 'Food Service Operations', 'Inventory Management', 'Hospitality Management', 'Hospitality', 'Food Industry', 'Customer Service', 'Management']"
['Retail Associate'],"['Retail', 'Retail Sales', 'Customer Service', 'Sales', 'Cashiering', 'Communication', 'Organization Skills', 'Team Management', 'Time Management', 'Problem Solving']"
['Retail Manager'],"['Retail', 'Store Management', 'Retail Sales', 'People Management', 'Merchandising', 'Inventory Management', 'Sales', 'Visual Merchandising', 'Sales Management', 'Customer Service']"
['Retail Salesperson'],"['Retail', 'Customer Service', 'Retail Sales', 'Sales', 'Communication', 'Organization Skills', 'Cashiering', 'Time Management', 'Merchandising', 'Leadership']"
['Retail Specialist'],"['Retail', 'Customer Service', 'Sales', 'Retail Sales', 'Consumer Products', 'Communication', 'Organization Skills', 'Time Management', 'Customer Experience', 'Leadership']"
['Risk Analyst'],"['Risk Management', 'Risk Analysis', 'Risk Assessment', 'Risk Analytics', 'Enterprise Risk Management', 'Payment Card Industry Data Security Standard (PCI DSS)', 'ISO 27001', 'IT Risk Management', 'Credit Risk Management', 'Operational Risk Management']"
['Safety Manager'],"['OSHA', 'Safety Culture', 'Environment', 'Health', 'and Safety (EHS)', 'Safety Training', 'Workplace Safety', 'Safety Management Systems', 'Construction Safety', 'Safety Auditing', 'Incident Investigation', 'OSHA 30-Hour']"
['Safety Specialist'],"['OSHA', 'Workplace Safety', 'Safety Training', 'Environment', 'Health', 'and Safety (EHS)', 'OSHA 30-Hour', 'Construction Safety', 'Industrial Safety', 'Safety Management Systems', 'Safety Auditing', 'Incident Investigation']"
['Sales Account Manager'],"['Account Management', 'Business-to-Business (B2B)', 'Sales Management', 'Sales', 'Direct Sales', 'Business Development', 'Sales & Marketing', 'Customer Relationship Management (CRM)', 'Sales Processes', 'Sales Operations']"
['Sales Advisor'],"['Sales', 'Customer Service', 'Direct Sales', 'Retail', 'Retail Sales', 'Customer Satisfaction', 'Sales Management', 'Customer Experience', 'Communication', 'Sales & Marketing']"
['Sales Assistant'],"['Sales', 'Customer Service', 'Customer Relationship Management (CRM)', 'Account Management', 'Organization Skills', 'Communication', 'Time Management', 'Sales Planning', 'Data Entry', 'Retail']"
['Sales Consultant'],"['Sales', 'Cold Calling', 'Direct Sales', 'Business-to-Business (B2B)', 'Sales Consulting', 'Sales Management', 'Sales & Marketing', 'Sales Presentations', 'Customer Relationship Management (CRM)', 'Account Management']"
['Sales Coordinator'],"['Sales', 'Salesforce.com', 'Customer Relationship Management (CRM)', 'Sales Management', 'Customer Service', 'Sales & Marketing', 'Sales Operations', 'Account Management', 'Sales Coordination', 'Customer Satisfaction']"
['Sales Development Representative'],"['Cold Calling', 'Lead Generation', 'Business-to-Business (B2B)', 'Software as a Service (SaaS)', 'Sales', 'Salesforce.com', 'Sales Prospecting', 'Inside Sales', 'SalesLoft', 'ZoomInfo']"
['Sales Director'],"['Sales Management', 'Sales & Marketing', 'Direct Sales', 'Business Development', 'Sales Operations', 'Account Management', 'Sales Presentations', 'Business-to-Business (B2B)', 'Sales', 'Marketing Strategy']"
['Sales Engineer'],"['Sales Engineering', 'Presales', 'Software as a Service (SaaS)', 'Sales', 'Solution Selling', 'Product Demonstration', 'Sales Presentations', 'Pre/Post Sales Engineers', 'Sales Management', 'Salesforce.com']"
['Sales Executive'],"['Business-to-Business (B2B)', 'Direct Sales', 'Sales', 'Sales Management', 'Sales & Marketing', 'Account Management', 'Software as a Service (SaaS)', 'Sales Presentations', 'Outside Sales', 'Cold Calling']"
['Sales Manager'],"['Sales Management', 'Sales', 'Direct Sales', 'Account Management', 'Sales & Marketing', 'Sales Operations', 'Sales Presentations', 'Business Development', 'Business-to-Business (B2B)', 'Sales Processes']"
['Sales Specialist'],"['Sales', 'Sales & Marketing', 'Sales Management', 'Direct Sales', 'Marketing', 'Business-to-Business (B2B)', 'Account Management', 'Customer Service', 'Sales Processes', 'Retail Sales']"
['Sales Supervisor'],"['Sales Management', 'Sales', 'Retail', 'Clienteling', 'Direct Sales', 'Retail Sales', 'Point of Sale (POS) Systems', 'Visual Merchandising', 'Customer Service', 'Merchandising']"
['Sales Support Specialist'],"['Salesforce.com', 'Sales Operations', 'Customer Support', 'Sales', 'Customer Relationship Management (CRM)', 'Data Entry', 'Customer Service', 'Sales Management', 'Customer Satisfaction', 'Account Management']"
['Sales Team Lead'],"['Sales Management', 'Direct Sales', 'Team Leadership', 'Sales', 'Visual Merchandising', 'Retail Sales', 'Retail', 'Sales Operations', 'Customer Service', 'Leadership']"
['Salesforce Administrator'],"['Salesforce.com Administration', 'Salesforce Sales Cloud', 'Salesforce.com', 'Salesforce.com Implementation', 'Salesforce.com Development', 'Salesforce Training', 'Salesforce Lightning', 'SOQL', 'Apex Programming', 'Customer Relationship Management (CRM)']"
['Salesperson'],"['Sales', 'Customer Service', 'Retail', 'Retail Sales', 'Direct Sales', 'Sales & Marketing', 'Sales Management', 'Communication', 'Customer Satisfaction', 'Time Management']"
['School Counselor'],"['Student Counseling', 'Individual Counselling', 'Small Group Counseling', 'Mental Health Counseling', 'Academic Advising', 'Career Counseling', 'Social Emotional Learning', 'Education', 'Teaching', 'K-12 Education']"
['Science Teacher'],"['Science Education', 'STEM', 'Biology', 'Curriculum Development', 'Teaching', 'Classroom Management', 'Education', 'Lesson Planning', 'Educational Technology', 'Instructional Design']"
['Scrum Master'],"['Scrum', 'Agile Methodologies', 'Sprint Planning', 'Jira', 'Kanban', 'Scaled Agile Framework', 'Servant Leadership', 'Agile Project Management', 'Software Development Life Cycle (SDLC)', 'Confluence']"
['Search Engine Optimization Specialist'],"['Search Engine Optimization (SEO)', 'SEO Copywriting', 'SEO Audits', 'Off-Page SEO', 'Keyword Research', 'Google Analytics', 'SEMrush', 'On-Page Optimization', 'WordPress', 'Search Engine Marketing (SEM)']"
['Secretary'],"['Organization Skills', 'Clerical Skills', 'Office Administration', 'Company Secretarial Work', 'Administrative Assistance', 'Data Entry', 'Communication', 'Customer Service', 'Time Management', 'Scheduling']"
['Security Analyst'],"['Cybersecurity', 'Security Information and Event Management (SIEM)', 'Information Security', 'Incident Response', 'Security Operations', 'Vulnerability Assessment', 'Network Security', 'Vulnerability Management', 'Threat & Vulnerability Management', 'Identity & Access Management (IAM)']"
['Security Engineer'],"['Cybersecurity', 'Cloud Security', 'Security Information and Event Management (SIEM)', 'Information Security', 'Vulnerability Assessment', 'Application Security', 'Penetration Testing', 'Vulnerability Management', 'Amazon Web Services (AWS)', 'Network Security']"
['Security Guard'],"['Patrol', 'Physical Security', 'Security', 'Public Safety', 'Security Operations', 'Customer Service', 'Access Control', 'Communication', 'Security Management', 'Surveillance']"
['Security Manager'],"['Security Management', 'Security Operations', 'Physical Security', 'Security', 'Security Training', 'Corporate Security', 'Personnel Security', 'Public Safety', 'Information Security', 'Patrol']"
['Security Officer'],"['Security', 'Patrol', 'Security Operations', 'Physical Security', 'Public Safety', 'Access Control', 'Security Management', 'Closed-Circuit Television (CCTV)', 'Surveillance', 'Security Training']"
['Security Professional'],"['Security', 'Personnel Security', 'Patrol', 'Physical Security', 'Security Operations', 'Public Safety', 'Security Management', 'Corporate Security', 'Security Training', 'Workplace Violence Prevention']"
['Security Supervisor'],"['Public Safety', 'Security Operations', 'Security Management', 'Security', 'Physical Security', 'Patrol', 'Security Training', 'Emergency Services', 'Corporate Security', 'Team Management']"
['Sergeant'],"['Military', 'Military Operations', 'Public Safety', 'Military Leadership', 'Military Training', 'Law Enforcement', 'Patrol', 'Military Weapons Handling', 'Military Logistics', 'Army']"
['Server'],"['Customer Service', 'Bartending', 'Sales', 'Hospitality', 'Time Management', 'Food & Beverage', 'Communication', 'Organization Skills', 'Leadership', 'Multitasking']"
['Service Advisor'],"['Warranty', 'Automotive', 'Automotive Repair', 'Automotive Aftermarket', 'Customer Service', 'Automotive Sales', 'Customer Satisfaction', 'Sales', 'Customer Retention', 'Automotive Parts']"
['Service Assistant'],"['Customer Service', 'Organization Skills', 'Communication', 'Time Management', 'Data Entry', 'Problem Solving', 'Microsoft Office', 'Leadership', 'Microsoft Excel', 'Teamwork']"
['Service Associate'],"['Customer Service', 'Data Entry', 'Communication', 'Time Management', 'Organization Skills', 'Problem Solving', 'Microsoft Outlook', 'Cash Handling', 'Microsoft Office', 'Leadership']"
['Service Coordinator'],"['Service Coordination', 'Case Management', 'Customer Service', 'Data Entry', 'Supervisory Skills', 'Developmental Disabilities', 'Scheduling', 'Time Management', 'Social Services', 'Community Outreach']"
['Service Manager'],"['Customer Service Management', 'Management', 'Team Management', 'Customer Service', 'Operations Management', 'Leadership', 'Customer Satisfaction', 'Team Building', 'Team Leadership', 'Maintenance & Repair']"
['Service Representative'],"['Customer Service', 'Sales', 'Customer Experience', 'Time Management', 'Data Entry', 'Customer Satisfaction', 'Communication', 'Problem Solving', 'Customer Support', 'Organization Skills']"
['Service Specialist'],"['Customer Service', 'Time Management', 'Communication', 'Leadership', 'Problem Solving', 'Data Entry', 'Team Leadership', 'Organization Skills', 'Customer Experience', 'Interpersonal Skills']"
['Service Supervisor'],"['Supervisory Skills', 'Leadership', 'Team Leadership', 'Customer Service', 'Management', 'Training', 'Team Building', 'Employee Training', 'Time Management', 'Customer Service Management']"
['Service Technician'],"['Electrical Troubleshooting', 'Maintenance & Repair', 'Troubleshooting', 'HVAC', 'Field Service', 'Electrical Wiring', 'Electricity', 'Customer Service', 'Preventive Maintenance', 'Automotive Repair']"
['Sheriff'],"['Law Enforcement', 'Patrol', 'Public Safety', 'Police', 'Criminal Investigations', 'Corrections', 'Crime Prevention', 'Firearms Handling', 'Investigation', 'Criminal Justice']"
['Shop Manager'],"['Supervisory Skills', 'Team Management', 'Inventory Management', 'Retail', 'Management', 'Customer Service', 'Store Management', 'Product Knowledge', 'Sales', 'Leadership']"
['Singer'],"['Singing', 'Music', 'Singer-songwriter', 'Songwriting', 'Music Production', 'Music Performance', 'Performing Arts', 'Music Industry', 'Music Composition', 'Entertainment']"
['Soccer Coach'],"['Soccer', 'Sports Coaching', 'Athletics', 'Soccer Coaching', 'Sports Management', 'Coaching', 'Sports', 'Fitness', 'Leadership', 'Teaching']"
['Social Media Coordinator'],"['Social Media Marketing', 'Social Media', 'Copywriting', 'Facebook', 'Canva', 'Instagram', 'Social Media Communications', 'Graphic Design', 'Digital Marketing', 'Adobe Photoshop']"
['Social Media Director'],"['Social Media Marketing', 'Social Media', 'Brand Development', 'Digital Marketing', 'Marketing', 'Social Media Communications', 'Content Strategy', 'Graphic Design', 'Canva', 'Instagram']"
['Social Media Manager'],"['Social Media Marketing', 'Social Media', 'Digital Marketing', 'Graphic Design', 'Social Media Outreach', 'Copywriting', 'Canva', 'Social Media Communications', 'Content Strategy', 'Instagram']"
['Social Media Marketing Manager'],"['Social Media Marketing', 'Digital Marketing', 'Social Media', 'Facebook', 'Copywriting', 'Marketing', 'Canva', 'Instagram', 'Instagram Marketing', 'Graphic Design']"
['Social Media Marketing Specialist'],"['Social Media Marketing', 'Social Media', 'Digital Marketing', 'Canva', 'Marketing', 'Instagram', 'Facebook', 'Graphic Design', 'Copywriting', 'Social Media Communications']"
['Social Work Specialist'],"['Case Management', 'Social Work', 'Community Outreach', 'Crisis Intervention', 'Group Therapy', 'Social Services', 'Mental Health Counseling', 'Motivational Interviewing', 'School Social Work', 'Cognitive Behavioral Therapy (CBT)']"
['Social Worker'],"['Social Work', 'Case Management', 'Mental Health', 'Social Services', 'Crisis Intervention', 'School Social Work', 'Mental Health Counseling', 'Medical Social Work', 'Cognitive Behavioral Therapy (CBT)', 'NA']"
['Software Architect'],"['C++', 'Cloud Computing', 'Integration', 'Software Architecture', 'F5 BigIP', 'Java', 'Information Technology', 'Python (Programming Language)', 'Internet Culture', 'Amazon Web Services (AWS)']"
['Software Engineer'],"['React.js', 'JavaScript', 'TypeScript', 'Amazon Web Services (AWS)', 'Java', 'Git', 'Node.js', 'Python (Programming Language)', 'C#', 'Software Development']"
['Software Engineering Manager'],"['People Management', 'Software Development', 'Engineering Management', 'Amazon Web Services (AWS)', 'Java', 'C++', 'Software Development Life Cycle (SDLC)', 'Microservices', 'Agile Methodologies', 'C#']"
['Software Quality Assurance Engineer'],"['Manual Testing', 'Software Quality Assurance', 'Regression Testing', 'Test Cases', 'Jira', 'Functional Testing', 'Mobile Testing', 'Chrome Developer Tools', 'Web Testing', 'Software Testing']"
['Soldier'],"['Military', 'Military Leadership', 'Organizational Leadership', 'Military Training', 'Military Operations', 'Leadership', 'Leadership Development', 'Active DoD Secret Clearance', 'Team Building', 'Team Leadership']"
['Solutions Architect'],"['Solution Architecture', 'Amazon Web Services (AWS)', 'Microsoft Azure', 'Cloud Computing', 'Kubernetes', 'Terraform', 'DevOps', 'SQL', 'Software as a Service (SaaS)', 'AWS Lambda']"
['Solutions Consultant'],"['Software as a Service (SaaS)', 'Presales', 'Consulting', 'Product Demonstration', 'Solution Selling', 'Software Implementation', 'Sales Presentations', 'Salesforce.com', 'Business-to-Business (B2B)', 'Customer Relationship Management (CRM)']"
['Solutions Engineer'],"['Pre/Post Sales Engineers', 'Sales Engineering', 'Technical Enablement', 'Presales', 'Presales Technical Consulting', 'Software as a Service (SaaS)', 'Evangelism', 'Technology Evangelism', 'Server Configuration', 'Cloud Computing']"
['Solutions Specialist'],"['Sales', 'Solution Selling', 'Account Management', 'Software as a Service (SaaS)', 'Customer Experience', 'Business-to-Business (B2B)', 'Sales Management', 'Direct Sales', 'Salesforce.com', 'Customer Satisfaction']"
['Spanish Teacher'],"['Spanish Teaching', 'Spanish Translation', 'Spanish', 'Teaching', 'Language Teaching', 'Curriculum Development', 'Linguistics', 'Translation', 'Classroom Management', 'Lesson Planning']"
['Special Education Paraeducator'],"['Special Education', 'Teaching', 'Behavior Management', 'Classroom Management', 'Working With Children', 'Elementary Education', 'Applied Behavior Analysis', 'Education', 'Autism Spectrum Disorders', 'Early Childhood Education']"
['Special Education Teacher'],"['Special Education', 'Working With Children', 'Teaching', 'Classroom Management', 'Individualized Education Program', 'Behavior Management', 'Differentiated Instruction', 'K-12 Education', 'Elementary Education', 'Education']"
['Speech Language Pathologist'],"['Speech Therapy', 'Augmentative and Alternative Communication (AAC)', 'Dysphagia', 'Language Disorders', 'Speech', 'Aphasia', 'Communication Disorders', 'Autism Spectrum Disorders', 'Articulation', 'Language Development']"
['Sports Specialist'],"['Sports', 'Sports Management', 'Sports Writing', 'Communication', 'Leadership', 'Social Media', 'Sports Coaching', 'Sports Marketing', 'Time Management', 'Athletics']"
['Stay-at-Home Parent'],"['Time Management', 'Organization Skills', 'Customer Service', 'Data Entry', 'Communication', 'Typing', 'Working With Children', 'Phone Etiquette', 'Scheduling', 'Skilled Multi-tasker']"
['Store Associate'],"['Customer Service', 'Cashiering', 'Retail', 'Cash Handling', 'Stocking', 'Communication', 'Organization Skills', 'Time Management', 'Problem Solving', 'Teamwork']"
['Store Manager'],"['Retail', 'Store Management', 'People Management', 'Merchandising', 'Inventory Management', 'Retail Sales', 'Planograms', 'Big Box', 'Sales Management', 'Team Management']"
['Strategy Consultant'],"['Growth Strategies', 'Strategy', 'Business Strategy', 'Market Research', 'Strategic Planning', 'Strategic Partnerships', 'Consulting', 'Go-to-Market Strategy', 'Change Management', 'Management Consulting']"
['Strategy Manager'],"['Strategy', 'Business Strategy', 'Strategic Planning', 'Program Management', 'Go-to-Market Strategy', 'Change Management', 'Digital Strategy', 'Cross-functional Team Leadership', 'Product Management', 'Project Management']"
['Structural Engineer'],"['Structural Engineering', 'RISA', 'Structural Analysis', 'Revit', 'Steel Design', 'Mathcad', 'RAM Structural Systems', 'Finite Element Analysis (FEA)', 'Bluebeam', 'Enercalc']"
['Student Manager'],"['Communication', 'Leadership', 'Time Management', 'Management', 'Organization Skills', 'Customer Service', 'Problem Solving', 'Microsoft Excel', 'Teamwork', 'Team Leadership']"
['Student Representative'],"['Public Speaking', 'Communication', 'Leadership', 'Public Relations', 'Event Planning', 'Social Media', 'Research', 'Organization Skills', 'Time Management', 'Customer Service']"
['Supply Chain Analyst'],"['Supply Chain Operations', 'Analytics', 'Supply Chain Management', 'Supply Chain Optimization', 'Microsoft Power BI', 'Tableau', 'Planning', 'SAP ERP', 'Inventory Management', 'Data Analysis']"
['Supply Chain Manager'],"['Supply Chain Management', 'Supply Chain Operations', 'Supply Chain Optimization', 'Logistics Management', 'Inventory Management', 'Procurement', 'Planning', 'NA', 'Demand Planning', 'Warehouse Operations']"
['Supply Chain Specialist'],"['Supply Chain Management', 'Supply Chain Operations', 'Supply Chain Optimization', 'Inventory Management', 'SAP ERP', 'Logistics Management', 'Microsoft Power BI', 'Procurement', 'Microsoft Excel', 'Planning']"
['Support Associate'],"['Customer Service', 'Data Entry', 'Time Management', 'Organization Skills', 'Communication', 'Problem Solving', 'Customer Support', 'Leadership', 'Microsoft Office', 'Interpersonal Skills']"
['Support Engineer'],"['Technical Support', 'Microsoft Azure', 'Troubleshooting', 'Linux', 'Active Directory', 'Amazon Web Services (AWS)', 'Customer Support', 'SQL', 'Python (Programming Language)', 'Windows Server']"
['Support Manager'],"['Customer Support', 'Management', 'Technical Support', 'Team Leadership', 'Project Management', 'Team Building', 'Leadership', 'Training', 'Team Management', 'Operations Management']"
['Support Specialist'],"['Technical Support', 'Customer Support', 'Data Entry', 'Customer Service', 'Troubleshooting', 'Time Management', 'Communication', 'Problem Solving', 'Customer Experience', 'Organization Skills']"
['Support Technician'],"['Technical Support', 'Troubleshooting', 'Active Directory', 'Windows', 'Computer Hardware Troubleshooting', 'Information Technology', 'Windows 10', 'Mac', 'Computer Repair', 'Remote Troubleshooting']"
['Surgical Technologist'],"['Surgical Technology', 'General Surgery', 'Surgery', 'Plastic Surgery', 'Orthopedic Surgery', 'Operating Room', 'Surgical Instruments', 'Robotic Surgery', 'Laparoscopic Surgery', 'Gynecologic Surgery']"
['Swim Instructor'],"['Swim Instruction', 'Lifeguarding', 'Teaching', 'Cardiopulmonary Resuscitation (CPR)', 'First Aid', 'Swim Lessons', 'Swimming', 'Working With Children', 'Automated External Defibrillator (AED)', 'Leadership']"
['System Administrator'],"['System Administration', 'Active Directory', 'Windows Server', 'Server Administration', 'Powershell', 'Microsoft Servers', 'VMware', 'Microsoft Azure', 'VMware vSphere', 'Network Administration']"
['System Analyst'],"['Systems Analysis', 'SQL', 'Information Technology', 'Agile Methodologies', 'System Administration', 'Microsoft SQL Server', 'Troubleshooting', 'Analytical Skills', 'Active Directory', 'Jira']"
['System Engineer'],"['Systems Engineering', 'Microsoft Azure', 'Linux', 'Powershell', 'Python (Programming Language)', 'Amazon Web Services (AWS)', 'CAMEO', 'Rational DOORS', 'Windows Server', 'Cybersecurity']"
['System Specialist'],"['Troubleshooting', 'System Administration', 'Python (Programming Language)', 'Active Directory', 'Technical Support', 'Information Technology', 'Project Management', 'MATLAB', 'Linux', 'Data Analysis']"
['System Technician'],"['Troubleshooting', 'Electrical Troubleshooting', 'Cybersecurity', 'Active Directory', 'Maintenance & Repair', 'Computer Hardware Troubleshooting', 'Network Security', 'Active DoD Secret Clearance', 'Network Administration', 'Technical Support']"
['Talent Acquisition Manager'],"['Talent Management', 'Employer Branding', 'Recruiting', 'Applicant Tracking Systems', 'Sourcing', 'Full-life Cycle Recruiting', 'Corporate Recruiting', 'Technical Recruiting', 'Hiring', 'Interviewing']"
['Talent Acquisition Specialist'],"['Recruiting', 'Sourcing', 'Staffing Services', 'Full-life Cycle Recruiting', 'Technical Recruiting', 'Applicant Tracking Systems', 'Corporate Recruiting', 'Hiring', 'Human Resources (HR)', 'Talent Management']"
['Tax Accountant'],"['Tax Preparation', 'Tax', 'Income Tax', 'Tax Accounting', 'Corporate Tax', 'Tax Research', 'Tax Planning', 'QuickBooks', 'Accounting', 'Tax Compliance']"
['Tax Associate'],"['Tax', 'Tax Preparation', 'Corporate Tax', 'Income Tax', 'Partnership Taxation', 'Tax Accounting', 'Federal & State Income Tax Compliance', 'Tax Research', 'State Tax', 'Tax Compliance']"
['Tax Preparer'],"['Tax Preparation', 'Income Tax', 'Tax', 'QuickBooks', 'Accounting', 'Bookkeeping', 'Corporate Tax', 'Personal Income Tax Returns', 'Tax Accounting', 'Data Entry']"
['Tax Specialist'],"['Tax', 'Tax Preparation', 'Accounting', 'Income Tax', 'Tax Accounting', 'Tax Planning', 'QuickBooks', 'Tax Research', 'Corporate Tax', 'Tax Compliance']"
['Teacher'],"['Teaching', 'Classroom Management', 'Working With Children', 'Education', 'Curriculum Development', 'Lesson Planning', 'Classroom Instruction', 'Elementary Education', 'Educational Technology', 'Educational Leadership']"
['Teaching Assistant'],"['Teaching', 'Python (Programming Language)', 'R (Programming Language)', 'Assistant Teaching', 'MATLAB', 'Research', 'Machine Learning', 'University Teaching', 'C++', 'SQL']"
['Teaching Specialist'],"['Teaching', 'Curriculum Development', 'Classroom Management', 'Education', 'Lesson Planning', 'University Teaching', 'Leadership', 'Working With Children', 'Research', 'Public Speaking']"
['Technical Analyst'],"['Petrochemical', 'Petroleum', 'Commissioning', 'Root Cause Analysis', 'Project Engineering', 'Maintenance Management', 'Pump Repair', 'Heat Pumps', 'SQL', 'Engineering']"
['Technical Consultant'],"['C++', 'Java', 'Python (Programming Language)', 'PHP', 'MySQL', 'Programming', 'IT Project Management', 'C (Programming Language)', 'Big Data Analytics', 'IT Consulting']"
['Technical Director'],"['C++', 'Java', 'Technical Direction', 'Tortoise SVN', 'Information Technology', 'SQL', 'Visio', 'Python (Programming Language)', 'Spring Framework', 'MySQL']"
['Technical Manager'],"['Information Security Management', 'C++', 'Big Data Analytics', 'Java', 'Data Mining', 'Personal Data Protection', 'Unix', 'Programming', 'MySQL', 'Certified Information Privacy Professional']"
['Technical Program Manager'],"['Program Management', 'Agile Methodologies', 'Product Management', 'Agile Project Management', 'Scrum', 'Cross-functional Team Leadership', 'Jira', 'Software Development Life Cycle (SDLC)', 'Change Management', 'Confluence']"
['Technical Project Manager'],"['Failure Mode and Effects Analysis (FMEA)', 'Media Events', 'Design of Experiments (DOE)', 'Print Marketing', 'Newsletter Production', 'NA', 'Corporate Website Management', 'Inbound Marketing', 'Website Building', 'Jira']"
['Technical Recruiter'],"['Technical Recruiting', 'IT Recruitment', 'Sourcing', 'Recruiting', 'Full-life Cycle Recruiting', 'Applicant Tracking Systems', 'Contract Recruitment', 'LinkedIn Recruiter', 'Staffing Services', 'Screening Resumes']"
